Year,Month,Day,Diff_11Year,Sunspot_lag1,Sunspot_lag132,Sunspot_lag12,Diff_1Year,Month_sin,Month_cos,Year_sin,Year_cos,RollMean_11year,RollStd_11year,Gerçek_Sunspot,Tahmin_Sunspot,Hata
1773,5,31,2.0,54.8,66.5,63.3,13.700000000000005,0.4999999999999999,-0.8660254037844387,0.9096319953545184,0.4154150130018865,95.92727272727272,59.56111120586756,68.5,72.35412195120534,-3.854121951205343
1875,8,31,-79.4,20.9,103.8,102.3,3.5,-0.8660254037844385,-0.5000000000000004,0.2817325568414303,-0.9594929736144971,101.38484848484848,72.5132759467292,24.4,25.276883682855598,-0.876883682855599
1961,12,31,-19.800000000000004,46.5,76.7,121.2,10.4,-2.4492935982947064e-16,1.0,0.989821441880932,-0.1423148382732903,128.63863636363635,98.82125095785028,56.9,55.26770086316207,1.6322991368379292
2008,3,31,3.4000000000000004,2.9,12.1,7.2,12.6,1.0,6.123233995736766e-17,-0.2817325568414293,-0.9594929736144976,91.58863636363635,63.41072422089123,15.5,15.825846897351104,-0.32584689735110395
1943,11,30,3.3000000000000007,13.0,13.7,51.3,4.0,-0.5000000000000004,0.8660254037844384,-0.7557495743542518,-0.6548607339452925,91.58106060606062,68.45484401483604,17.0,19.277492138774576,-2.2774921387745763
1990,8,31,50.69999999999999,191.1,201.4,232.0,61.0,-0.8660254037844385,-0.5000000000000004,-0.5406408174555987,0.8412535328311805,122.8242424242424,84.5094701962854,252.1,244.86449448435516,7.235505515644832
1849,4,30,-16.400000000000006,182.7,211.1,178.6,12.0,0.8660254037844387,-0.4999999999999998,0.5406408174555987,0.8412535328311805,101.47348484848484,71.7308826140287,194.7,195.57871882915782,-0.8787188291578332
1980,11,30,77.1,233.3,132.4,259.5,-23.80000000000001,-0.5000000000000004,0.8660254037844384,9.312267518612591e-15,1.0,98.62954545454544,71.92090199172482,209.5,209.17053028229907,0.32946971770093114
1907,11,30,27.3,109.1,75.2,64.8,-6.599999999999994,-0.5000000000000004,0.8660254037844384,0.7557495743542566,-0.654860733945287,51.615909090909085,40.511835664879776,102.5,105.3487294504104,-2.848729450410403
1842,6,30,-21.4,41.4,55.6,92.8,-7.199999999999996,1.2246467991473532e-16,-1.0,0.2817325568414364,-0.9594929736144954,104.37651515151516,78.6228264155179,34.2,32.03042682198156,2.169573178018446
1976,9,30,-4.5,24.1,24.5,20.3,-4.100000000000001,-1.0,-1.8369701987210294e-16,-0.7557495743542559,-0.6548607339452878,89.5030303030303,51.53442774161351,20.0,18.55776218064818,1.4422378193518206
1939,2,28,6.599999999999994,133.9,122.4,198.6,-4.900000000000006,0.8660254037844386,0.5000000000000001,0.989821441880932,-0.1423148382732907,85.58787878787878,68.38083749066055,129.0,127.9414362513125,1.0585637486875044
1999,12,31,-114.4,188.3,231.2,119.2,-71.50000000000001,-2.4492935982947064e-16,1.0,-0.9898214418809326,-0.1423148382732859,104.5818181818182,76.25053804658822,116.8,126.70370479583259,-9.903704795832596
1965,3,31,1.6999999999999993,20.8,15.8,24.1,-3.3000000000000007,1.0,6.123233995736766e-17,-0.7557495743542515,-0.6548607339452929,124.01515151515152,101.01851654379868,17.5,16.06764041448577,1.4323595855142308
1980,5,31,84.79999999999998,232.2,169.9,190.3,22.5,0.4999999999999999,-0.8660254037844387,9.312267518612591e-15,1.0,95.24621212121212,68.08576809879976,254.7,255.252885488481,-0.5528854884810244
1942,10,31,15.4,28.7,16.6,77.2,3.3000000000000007,-0.8660254037844386,0.5000000000000001,-0.2817325568414308,-0.959492973614497,90.67878787878789,69.24793052856533,32.0,32.4842999511466,-0.4842999511466033
1920,2,29,13.899999999999991,85.3,75.9,132.5,4.5,0.8660254037844386,0.5000000000000001,-0.2817325568414312,-0.9594929736144968,67.8,59.01305328497467,89.8,90.06229200870095,-0.26229200870095326
1916,11,30,11.400000000000006,84.5,98.1,70.9,25.0,-0.5000000000000004,0.8660254037844384,0.9096319953545136,0.4154150130018966,56.38181818181818,45.26031714558959,109.5,111.67073928709698,-2.1707392870969784
1994,12,31,-13.4,29.5,45.6,68.4,2.700000000000003,-2.4492935982947064e-16,1.0,0.9898214418809352,-0.1423148382732684,101.1818181818182,77.23613422651856,32.2,33.12863568489067,-0.928635684890665
1952,10,31,-43.0,40.4,77.2,73.3,-6.199999999999996,-0.8660254037844386,0.5000000000000001,0.2817325568414388,-0.9594929736144948,106.15454545454546,75.12459103152854,34.2,32.04333290115221,2.156667098847791
1832,5,31,-109.79999999999998,44.8,178.7,63.4,24.10000000000001,0.4999999999999999,-0.8660254037844387,-0.2817325568414263,-0.9594929736144984,111.90681818181818,76.04629886771706,68.9,69.46952430358701,-0.5695243035870021
1930,6,30,-137.3,61.4,185.3,119.9,-13.4,1.2246467991473532e-16,-1.0,0.2817325568414383,-0.9594929736144948,70.92499999999998,45.62252586620132,48.0,48.51206069724618,-0.5120606972461772
1777,3,31,46.7,60.8,18.3,10.5,4.200000000000003,1.0,6.123233995736766e-17,-0.2817325568414291,-0.9594929736144976,87.03106060606059,64.48459444707652,65.0,66.14129728477016,-1.141297284770161
1856,7,31,-70.9,9.8,79.7,17.3,-1.0,-0.4999999999999997,-0.8660254037844388,-0.989821441880932,-0.1423148382732898,106.85530303030303,68.96725333614431,8.8,8.42755226798849,0.37244773201151027
1866,8,31,14.2,17.6,10.0,71.8,6.599999999999998,-0.8660254037844385,-0.5000000000000004,-0.7557495743542576,-0.6548607339452859,94.0371212121212,59.91170654356549,24.2,23.702820885433038,0.4971791145669613
1888,9,30,4.6,4.6,10.0,12.4,10.0,-1.0,-1.8369701987210294e-16,-0.7557495743542573,-0.6548607339452862,57.91136363636364,44.55163853144138,14.6,15.449640881906749,-0.8496408819067494
1777,6,30,89.8,133.8,44.7,31.7,0.6999999999999886,1.2246467991473532e-16,-1.0,-0.2817325568414291,-0.9594929736144976,89.39318181818182,64.51472427139417,134.5,133.28703909707124,1.2129609029287565
1909,9,30,21.700000000000003,38.5,43.0,144.9,26.200000000000003,-1.0,-1.8369701987210294e-16,-0.2817325568414247,-0.9594929736144988,55.78181818181818,42.24767000790043,64.7,59.08665757656557,5.613342423434432
1841,7,31,-143.6,92.8,195.0,101.0,-41.4,-0.4999999999999997,-0.8660254037844388,0.7557495743542603,-0.6548607339452828,111.84924242424243,78.76320826706427,51.4,48.82116202578687,2.5788379742131298
2003,6,30,20.200000000000003,86.8,98.5,128.8,31.90000000000001,1.2246467991473532e-16,-1.0,0.5406408174556077,0.8412535328311747,93.35681818181818,63.51290930050393,118.7,116.94885745844607,1.7511425415539321
1945,5,31,18.1,53.4,32.9,4.1,-2.3999999999999986,0.4999999999999999,-0.8660254037844387,-0.9096319953545258,0.4154150130018703,93.14242424242424,66.87217397463205,51.0,52.57586228692476,-1.5758622869247603
1969,11,30,-83.19999999999999,135.4,215.6,121.7,-3.0,-0.5000000000000004,0.8660254037844384,2.4517695208410603e-15,1.0,99.99318181818182,69.68008487341787,132.4,131.3376408540493,1.062359145950694
1968,9,30,-168.0,154.8,334.0,108.7,11.199999999999989,-1.0,-1.8369701987210294e-16,-0.5406408174555982,0.8412535328311808,113.5060606060606,88.60126457972314,166.0,164.9684163162766,1.0315836837233974
1947,8,31,122.39999999999998,223.5,145.0,178.7,43.89999999999998,-0.8660254037844385,-0.5000000000000004,2.941628240500001e-15,1.0,110.84848484848484,72.06381659202447,267.4,258.36989534262284,9.030104657377137
1777,9,30,187.0,186.7,6.7,26.7,7.0,-1.0,-1.8369701987210294e-16,-0.2817325568414291,-0.9594929736144976,93.3439393939394,64.63517849334467,193.7,203.48656276511616,-9.786562765116173
1867,2,28,-4.4,2.9,5.8,60.0,-1.5,0.8660254037844386,0.5000000000000001,-0.989821441880932,-0.14231483827329,94.2159090909091,59.67607833228871,1.4,2.195379343459776,-0.7953793434597762
1902,3,31,7.6,9.3,13.1,0.5,11.4,1.0,6.123233995736766e-17,-0.540640817455597,0.8412535328311815,69.13863636363635,50.14605332202275,20.7,21.1399862573375,-0.43998625733750174
1784,6,30,-53.5,10.0,68.5,42.0,5.0,1.2246467991473532e-16,-1.0,0.909631995354518,0.4154150130018875,100.9871212121212,84.3273867345679,15.0,14.26756253205623,0.73243746794377
1970,10,31,-35.099999999999994,140.8,157.7,135.4,-18.200000000000017,-0.8660254037844386,0.5000000000000001,0.5406408174556023,0.8412535328311781,92.8242424242424,57.71495515930029,122.6,123.19194156444784,-0.5919415644478505
2017,3,31,12.0,26.4,5.7,54.1,-8.7,1.0,6.123233995736766e-17,0.7557495743542583,-0.6548607339452851,50.61515151515152,40.38232264765872,17.7,18.29645820741271,-0.5964582074127094
2009,6,30,-84.2,2.9,90.5,5.2,3.4,1.2246467991473532e-16,-1.0,-0.7557495743542415,-0.6548607339453044,86.38257575757575,68.01648149637633,6.3,5.624929840773646,0.6750701592263537
1782,8,31,-39.5,61.7,112.8,110.0,11.599999999999994,-0.8660254037844385,-0.5000000000000004,-2.266215559059192e-15,1.0,113.64696969696968,80.20633547475629,73.3,74.1711095091609,-0.8711095091609025
1978,4,30,42.79999999999998,108.4,98.4,19.0,32.79999999999998,0.8660254037844387,-0.4999999999999998,-0.9096319953545232,0.4154150130018761,86.21666666666667,52.84152913209299,141.2,140.77724745646316,0.42275254353683067
1934,3,31,1.7000000000000002,12.9,5.5,16.8,-5.7,1.0,6.123233995736766e-17,-0.9096319953545228,0.415415013001877,63.1340909090909,48.53360499356145,7.2,8.228234602327223,-1.028234602327223
1989,12,31,37.5,238.2,173.9,231.2,-26.799999999999983,-2.4492935982947064e-16,1.0,-0.9096319953545202,0.4154150130018824,123.1757575757576,84.74567261010614,211.4,207.39755275869234,4.002447241307664
2021,1,31,-9.1,21.8,19.5,6.2,-11.4,0.4999999999999999,0.8660254037844387,-0.9898214418809306,-0.1423148382733005,49.74999999999999,41.107968990255536,10.4,9.889718770355394,0.5102812296446064
1970,12,31,-58.89999999999999,134.8,177.1,138.6,-16.60000000000001,-2.4492935982947064e-16,1.0,0.5406408174556023,0.8412535328311781,92.0689393939394,56.941074581000585,118.2,118.94049158355524,-0.7404915835552401
1775,8,31,-36.8,1.7,50.0,29.2,11.5,-0.8660254037844385,-0.5000000000000004,0.7557495743542594,-0.6548607339452839,87.30454545454546,63.82806684042454,13.2,14.067219372044692,-0.8672193720446923
1970,9,30,-64.79999999999998,131.7,205.6,129.3,9.100000000000025,-1.0,-1.8369701987210294e-16,0.5406408174556023,0.8412535328311781,93.09015151515152,57.933631229690825,140.8,137.02169034461562,3.7783096553843905
1954,5,31,-22.4,2.7,23.6,18.3,-1.5000000000000002,0.4999999999999999,-0.8660254037844387,-0.7557495743542563,-0.6548607339452873,101.8219696969697,78.8531491569522,1.2,1.980885858975616,-0.780885858975616
1947,3,31,55.400000000000006,188.9,128.4,127.7,-5.099999999999994,1.0,6.123233995736766e-17,2.941628240500001e-15,1.0,105.88257575757576,66.9353299563711,183.8,189.72935623344898,-5.929356233448971
1836,6,30,192.9,185.7,15.0,55.2,22.200000000000017,1.2246467991473532e-16,-1.0,-0.5406408174556017,0.8412535328311785,106.58712121212122,83.6183025413312,207.9,212.84654367196612,-4.946543671966111
2002,5,31,20.599999999999994,186.9,166.9,142.1,0.5999999999999943,0.4999999999999999,-0.8660254037844387,8.822408798953651e-15,1.0,98.34545454545454,69.02603819318327,187.5,185.56411011840646,1.935889881593539
1931,1,31,-60.9,43.0,85.3,108.8,-18.6,0.4999999999999999,0.8660254037844387,-0.2817325568414242,-0.959492973614499,68.65454545454546,45.66894540714691,24.4,23.795600182663243,0.6043998173367555
1945,12,31,20.000000000000004,76.6,25.7,47.4,-30.89999999999999,-2.4492935982947064e-16,1.0,-0.9096319953545258,0.4154150130018703,95.96363636363635,64.72490969300402,45.7,43.25653360968359,2.4434663903164093
1933,11,30,-11.2,5.0,12.2,13.7,-4.0,-0.5000000000000004,0.8660254037844384,-0.9898214418809308,-0.1423148382732985,63.27272727272727,48.40521719863656,1.0,1.4875367264617108,-0.48753672646171076
1968,5,31,-53.0,115.0,233.0,122.5,65.0,0.4999999999999999,-0.8660254037844387,-0.5406408174555982,0.8412535328311808,117.24772727272726,92.9844068565232,180.0,170.97379935380087,9.026200646199129
1929,7,31,-62.400000000000006,119.9,179.5,163.4,-2.800000000000012,-0.4999999999999997,-0.8660254037844388,0.7557495743542569,-0.6548607339452867,74.17272727272727,47.80736167864882,117.1,117.76818794601733,-0.6681879460173406
2000,2,29,-43.0,133.1,208.7,98.0,32.599999999999994,0.8660254037844386,0.5000000000000001,-0.9096319953545292,0.4154150130018628,103.67272727272729,75.36769317276878,165.7,164.21261235131539,1.487387648684603
1836,8,31,162.9,194.6,16.7,98.5,-15.0,-0.8660254037844385,-0.5000000000000004,-0.5406408174556017,0.8412535328311785,109.21969696969695,83.37848262467345,179.6,180.17403581120178,-0.5740358112017816
1955,11,30,108.4,83.0,17.9,13.4,43.3,-0.5000000000000004,0.8660254037844384,-0.9898214418809308,-0.142314838273299,104.1590909090909,77.29563150365574,126.3,126.43704211188596,-0.13704211188596105
1901,7,31,-1.0000000000000002,9.7,2.2,20.1,-8.5,-0.4999999999999997,-0.8660254037844388,-0.9096319953545194,0.4154150130018841,69.62651515151515,49.58166655117724,1.2,3.503267917535577,-2.3032679175355772
2004,4,30,-35.2,74.8,94.4,97.9,-15.599999999999994,0.8660254037844387,-0.4999999999999998,0.9096319953545128,0.4154150130018984,91.48712121212122,63.47637224094261,59.2,61.10881850122319,-1.9088185012231875
1852,3,31,66.6,126.2,49.6,122.8,-10.0,1.0,6.123233995736766e-17,0.7557495743542605,-0.6548607339452825,103.37045454545456,70.41834287692575,116.2,118.00577245719982,-1.8057724571998222
2010,9,30,-105.9,29.6,142.3,7.1,6.799999999999997,-1.0,-1.8369701987210294e-16,-0.9898214418809296,-0.1423148382733072,75.40757575757576,68.94630903794676,36.4,35.32322699329549,1.0767730067045065
1924,7,31,44.0,40.0,2.9,5.9,6.899999999999999,-0.4999999999999997,-0.8660254037844388,-0.5406408174556093,0.8412535328311735,68.84318181818183,57.24110143607948,46.9,43.49683576442498,3.4031642355750193
1943,4,30,24.8,45.7,18.7,101.2,-2.200000000000003,0.8660254037844387,-0.4999999999999998,-0.7557495743542518,-0.6548607339452925,91.51818181818182,68.54482994872416,43.5,46.086524050756566,-2.586524050756566
1846,3,31,73.8,84.9,32.7,72.1,21.599999999999994,1.0,6.123233995736766e-17,-0.9096319953545188,0.4154150130018852,106.85681818181818,76.49203041177763,106.5,102.07325648593034,4.426743514069656
1866,9,30,13.2,24.2,0.7,41.0,-10.3,-1.0,-1.8369701987210294e-16,-0.7557495743542576,-0.6548607339452859,94.1371212121212,59.76556414272508,13.9,13.946629064246425,-0.046629064246424434
1904,4,30,-59.400000000000006,61.9,131.0,43.5,9.699999999999996,0.8660254037844387,-0.4999999999999998,0.5406408174555917,0.841253532831185,58.63939393939393,48.94060702957994,71.6,70.41191011247055,1.1880898875294434
2013,6,30,-110.8,120.2,187.5,92.0,-43.5,1.2246467991473532e-16,-1.0,-1.2738802633678828e-14,1.0,52.894696969696966,44.33121402069525,76.7,75.68997676397527,1.010023236024736
1913,3,31,-5.6000000000000005,4.8,6.4,8.2,-4.0,1.0,6.123233995736766e-17,-0.5406408174556031,0.8412535328311775,56.306060606060605,43.301832123811245,0.8,1.4719061423632833,-0.6719061423632833
1979,7,31,89.5,211.7,136.2,99.7,14.0,-0.4999999999999997,-0.8660254037844388,-0.5406408174555924,0.8412535328311844,89.41287878787878,58.08097848588939,225.7,220.30085200192903,5.3991479980709585
1898,5,31,9.6,24.2,33.4,33.3,18.8,0.4999999999999999,-0.8660254037844387,-0.2817325568414317,-0.9594929736144968,67.32878787878788,51.60734685004854,43.0,46.49159892509112,-3.491598925091118
1840,11,30,-67.4,91.7,157.8,114.7,-1.2999999999999972,-0.5000000000000004,0.8660254037844384,0.9898214418809326,-0.1423148382732859,119.94242424242424,80.59883517921418,90.4,91.36840315775858,-0.9684031577585728
1901,11,30,-12.2,6.3,18.6,21.6,0.1000000000000005,-0.5000000000000004,0.8660254037844384,-0.9096319953545194,0.4154150130018841,69.1310606060606,50.14968454472294,6.4,6.454077481960399,-0.054077481960399076
2010,6,30,-130.79999999999998,13.9,149.6,2.9,4.9,1.2246467991473532e-16,-1.0,-0.9898214418809296,-0.1423148382733072,78.67878787878789,70.25762193343105,18.8,19.115420660531903,-0.31542066053190254
1983,8,31,-12.900000000000006,108.9,108.9,161.9,-12.900000000000006,-0.8660254037844385,-0.5000000000000004,0.989821441880934,-0.1423148382732757,110.15303030303028,79.96339948953377,96.0,95.98757561779652,0.01242438220347708
2001,9,30,69.1,161.5,169.1,156.0,76.69999999999999,-1.0,-1.8369701987210294e-16,-0.5406408174555929,0.8412535328311842,99.1939393939394,70.1709338899568,238.2,260.4548302070342,-22.254830207034217
1837,4,30,204.1,224.3,26.2,238.0,6.0,0.8660254037844387,-0.4999999999999998,-1.7145055188062944e-15,1.0,123.20757575757575,87.45996041043136,230.3,247.0157365273655,-16.715736527365493
1886,5,31,-5.199999999999996,72.9,56.4,121.6,-21.700000000000003,0.4999999999999999,-0.8660254037844387,0.2817325568414237,-0.9594929736144991,58.38030303030303,44.114456337154685,51.2,50.763659727755964,0.4363402722440384
1895,12,31,39.30000000000001,78.6,78.6,100.1,39.30000000000001,-2.4492935982947064e-16,1.0,0.9898214418809338,-0.1423148382732776,67.5969696969697,53.363898279662045,117.9,114.50650772530709,3.3934922746929175
1852,7,31,28.6,89.0,51.4,68.6,-9.0,-0.4999999999999997,-0.8660254037844388,0.7557495743542605,-0.6548607339452825,103.9318181818182,70.25151359993038,80.0,81.03507821538874,-1.0350782153887366
1863,5,31,-14.100000000000009,77.1,116.2,122.4,25.0,0.4999999999999999,-0.8660254037844387,0.7557495743542606,-0.6548607339452823,92.22348484848484,61.31793115307227,102.1,104.67504222186676,-2.5750422218667666
1860,12,31,46.0,186.0,135.7,153.9,-4.300000000000011,-2.4492935982947064e-16,1.0,0.5406408174555984,0.8412535328311807,93.14621212121212,61.85364948819195,181.7,180.27469834965103,1.4253016503489562
1905,8,31,-37.900000000000006,121.6,136.0,97.1,-23.5,-0.8660254037844385,-0.5000000000000004,0.9096319953545168,0.4154150130018899,52.44772727272727,40.8127196643194,98.1,96.8463628388,1.2536371611999897
1910,8,31,-4.300000000000001,23.5,23.6,38.5,-4.199999999999999,-0.8660254037844385,-0.5000000000000004,-0.7557495743542569,-0.6548607339452867,56.790909090909096,42.54564402052734,19.3,17.5736503400908,1.7263496599092
1789,9,30,-99.5,171.7,286.2,235.0,15.0,-1.0,-1.8369701987210294e-16,-0.7557495743542587,-0.6548607339452845,127.66590909090908,80.49838159631075,186.7,187.70488263188622,-1.0048826318862325
1905,4,30,-90.9,94.3,156.4,71.6,-28.8,0.8660254037844387,-0.4999999999999998,0.9096319953545168,0.4154150130018899,53.368181818181824,42.17989702096845,65.5,65.57667341037329,-0.07667341037328868
1980,3,31,-13.600000000000025,219.4,192.3,195.3,-40.70000000000002,1.0,6.123233995736766e-17,9.312267518612591e-15,1.0,93.98939393939396,66.05430828021744,178.7,171.6902912677776,7.009708732222379
1855,11,30,-28.0,18.3,35.9,24.1,-10.4,-0.5000000000000004,0.8660254037844384,-0.7557495743542577,-0.6548607339452857,109.64696969696968,66.08996810316181,7.9,9.052090363398985,-1.152090363398985
1990,2,28,-22.899999999999977,227.4,194.7,208.7,-55.6,0.8660254037844386,0.5000000000000001,-0.5406408174555987,0.8412535328311805,122.9378787878788,84.53811058943201,171.8,170.68916666399053,1.1108333360094775
2001,10,31,-5.300000000000011,238.2,199.4,141.6,-44.1,-0.8660254037844386,0.5000000000000001,-0.5406408174555929,0.8412535328311842,99.15378787878788,70.11465245837894,194.1,188.14153859164827,5.958461408351724
1991,3,31,18.30000000000001,240.3,178.7,191.7,-43.30000000000001,1.0,6.123233995736766e-17,1.9619108011821185e-15,1.0,120.65151515151516,81.85479741763612,197.0,190.44321082967377,6.556789170326226
1947,2,28,65.0,163.7,123.9,143.8,25.200000000000017,0.8660254037844386,0.5000000000000001,2.941628240500001e-15,1.0,105.4628787878788,66.6159660449906,188.9,196.07802403688103,-7.178024036881027
1778,5,31,343.4,241.7,54.8,133.8,156.5,0.4999999999999999,-0.8660254037844387,-0.7557495743542577,-0.6548607339452858,106.56136363636364,74.71827151968694,398.2,307.3698748075867,90.83012519241328
1899,2,28,3.5,32.4,11.8,60.7,-17.099999999999998,0.8660254037844386,0.5000000000000001,-0.7557495743542524,-0.6548607339452918,68.3659090909091,50.947329229860365,15.3,15.707516494890081,-0.40751649489008024
1984,1,31,13.0,45.6,61.8,115.5,29.2,0.4999999999999999,0.8660254037844387,0.7557495743542624,-0.6548607339452803,109.74090909090908,80.18413632540569,74.8,69.38313338930412,5.416866610695877
1881,3,31,-43.2,88.6,129.0,32.1,-2.799999999999997,1.0,6.123233995736766e-17,4.411204399476825e-15,1.0,83.46136363636363,79.77682194888251,85.8,86.02713831194961,-0.22713831194961642
1973,10,31,-12.4,84.1,56.1,86.9,-40.39999999999999,-0.8660254037844386,0.5000000000000001,0.7557495743542576,-0.6548607339452859,88.23409090909091,52.660972163867264,43.7,39.85070363583337,3.8492963641666336
1976,7,31,-14.4,17.9,17.3,40.4,-14.999999999999998,-0.4999999999999997,-0.8660254037844388,-0.7557495743542559,-0.6548607339452878,89.45530303030303,51.60279937136092,2.9,4.422384477256185,-1.522384477256185
1850,10,31,-16.599999999999994,163.7,151.5,135.7,-28.799999999999983,-0.8660254037844386,0.5000000000000001,0.9096319953545172,0.4154150130018888,100.27121212121212,70.2325108275755,134.9,134.4295115461284,0.4704884538716101
1780,6,30,23.999999999999982,178.7,122.7,189.5,-32.0,1.2246467991473532e-16,-1.0,-0.9096319953545184,0.4154150130018866,126.5568181818182,85.27739218151353,146.7,140.36745774603602,6.332542253963965
1975,9,30,13.3,56.7,7.0,57.2,-36.400000000000006,-1.0,-1.8369701987210294e-16,-0.2817325568414232,-0.9594929736144991,89.62348484848485,51.34796257930387,20.3,23.362373650542775,-3.0623736505427743
1841,11,30,-190.4,47.4,223.3,90.4,-14.5,-0.5000000000000004,0.8660254037844384,0.7557495743542603,-0.6548607339452828,107.875,78.2786560703696,32.9,31.79770066951986,1.1022993304801396
1834,7,31,-47.3,13.1,61.7,11.6,1.3000000000000007,-0.4999999999999997,-0.8660254037844388,-0.9898214418809332,-0.1423148382732822,94.37272727272726,83.54488037444317,14.4,13.554614219172398,0.845385780827602
1980,6,30,72.6,254.7,150.1,211.7,-32.0,1.2246467991473532e-16,-1.0,9.312267518612591e-15,1.0,95.79621212121212,68.82151980736772,222.7,207.99498584501205,14.705014154987936
1978,8,31,-69.4,99.7,151.8,43.0,-17.299999999999997,-0.8660254037844385,-0.5000000000000004,-0.9096319953545232,0.4154150130018761,85.72121212121212,52.54333148950254,82.4,84.26908748920472,-1.8690874892047162
1859,8,31,-11.900000000000006,180.7,214.9,104.9,22.30000000000001,-0.8660254037844385,-0.5000000000000004,4.901063119135766e-15,1.0,94.50909090909092,65.58532168512481,203.0,202.96395091787838,0.03604908212162172
